datetime,day of week,total,place,product,quantity,product_matched,Name,price,line_revenue,hour,weekday
2020-02-27 11:15:00,Thur,23300.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-02-27 11:23:00,Thur,23800.0,효자 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-02-27 11:24:00,Thur,15300.0,교동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-02-27 11:25:00,Thur,23100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Thursday
2020-02-27 11:26:00,Thur,20900.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Thursday
2020-02-27 12:20:00,Thur,19800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-02-27 15:45:00,Thur,15100.0,교동,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Thursday
2020-02-27 15:47:00,Thur,19600.0,소양동,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Thursday
2020-02-28 11:02:00,Fri,33800.0,신사우동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-02-28 11:09:00,Fri,25100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Friday
2020-02-28 11:09:00,Fri,23100.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Friday
2020-02-28 11:13:00,Fri,20100.0,소양동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Friday
2020-02-28 11:54:00,Fri,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-02-28 12:04:00,Fri,20300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-02-28 12:28:00,Fri,51100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-02-28 12:57:00,Fri,19600.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-02-28 13:36:00,Fri,16100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Friday
2020-02-28 15:50:00,Fri,17800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Friday
2020-02-28 16:33:00,Fri,15600.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,16,Friday
2020-02-28 16:58:00,Fri,20600.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,16,Friday
2020-02-29 11:03:00,Sat,20600.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Saturday
2020-02-29 11:09:00,Sat,17300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-02-29 11:14:00,Sat,16100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Saturday
2020-02-29 11:35:00,Sat,16300.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-02-29 12:44:00,Sat,23600.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Saturday
2020-02-29 12:52:00,Sat,21300.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Saturday
2020-02-29 12:54:00,Sat,21800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-02-29 14:23:00,Sat,22800.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Saturday
2020-02-29 14:25:00,Sat,15300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-02-29 15:34:00,Sat,19300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Saturday
2020-02-29 16:31:00,Sat,23600.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,16,Saturday
2020-03-01 11:06:00,Sun,34100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Sunday
2020-03-01 11:06:00,Sun,29800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-01 11:14:00,Sun,23800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-01 11:18:00,Sun,21100.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Sunday
2020-03-01 11:47:00,Sun,41800.0,효자 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-01 12:13:00,Sun,14800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-01 12:19:00,Sun,20800.0,효자 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-01 12:45:00,Sun,22300.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-01 13:10:00,Sun,33400.0,퇴계동,angbutter,3.0,angbutter,angbutter,4800,14400.0,13,Sunday
2020-03-01 13:23:00,Sun,16300.0,신사우동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-01 13:32:00,Sun,24800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-01 14:17:00,Sun,20800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Sunday
2020-03-01 14:27:00,Sun,27300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Sunday
2020-03-01 15:16:00,Sun,20300.0,효자 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Sunday
2020-03-02 12:26:00,Mon,31400.0,동면,angbutter,3.0,angbutter,angbutter,4800,14400.0,12,Monday
2020-03-02 12:28:00,Mon,14800.0,효자 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Monday
2020-03-02 12:51:00,Mon,27800.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Monday
2020-03-02 13:00:00,Mon,15800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-02 13:00:00,Mon,18300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-02 13:32:00,Mon,33600.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Monday
2020-03-02 13:41:00,Mon,20300.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-02 14:00:00,Mon,15300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Monday
2020-03-02 14:02:00,Mon,21600.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Monday
2020-03-02 16:40:00,Mon,16300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,16,Monday
2020-03-05 11:03:00,Thur,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-03-05 11:36:00,Thur,37100.0,동면,angbutter,3.0,angbutter,angbutter,4800,14400.0,11,Thursday
2020-03-05 12:00:00,Thur,24300.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-05 12:11:00,Thur,17800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-05 12:17:00,Thur,14800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-05 13:33:00,Thur,17600.0,신사우동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Thursday
2020-03-05 13:36:00,Thur,25700.0,소양동,angbutter,4.0,angbutter,angbutter,4800,19200.0,13,Thursday
2020-03-05 13:40:00,Thur,16400.0,소양동,angbutter,3.0,angbutter,angbutter,4800,14400.0,13,Thursday
2020-03-05 13:46:00,Thur,16300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Thursday
2020-03-05 13:48:00,Thur,27800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Thursday
2020-03-05 14:20:00,Thur,15600.0,교동,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Thursday
2020-03-05 14:26:00,Thur,14300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Thursday
2020-03-05 14:49:00,Thur,20800.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Thursday
2020-03-05 14:50:00,Thur,17400.0,퇴계동,angbutter,3.0,angbutter,angbutter,4800,14400.0,14,Thursday
2020-03-05 15:03:00,Thur,17300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Thursday
2020-03-05 15:26:00,Thur,15100.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Thursday
2020-03-05 15:29:00,Thur,15300.0,교동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Thursday
2020-03-05 15:56:00,Thur,20600.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Thursday
2020-03-06 11:07:00,Fri,19800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-03-06 11:53:00,Fri,17500.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-03-06 12:02:00,Fri,16800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-06 12:21:00,Fri,16300.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-06 12:22:00,Fri,22800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-06 12:22:00,Fri,14800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-06 12:24:00,Fri,25600.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-03-06 12:27:00,Fri,18300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-06 13:21:00,Fri,20600.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Friday
2020-03-06 13:24:00,Fri,21100.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Friday
2020-03-06 13:44:00,Fri,15800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Friday
2020-03-06 14:00:00,Fri,15800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Friday
2020-03-06 14:05:00,Fri,16300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Friday
2020-03-06 14:34:00,Fri,18800.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Friday
2020-03-07 11:16:00,Sat,14800.0,효자 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-07 11:29:00,Sat,20800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-07 12:00:00,Sat,19300.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-07 12:02:00,Sat,17300.0,동내면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-07 12:59:00,Sat,18300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-07 12:59:00,Sat,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-07 13:20:00,Sat,19600.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Saturday
2020-03-07 13:53:00,Sat,28100.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Saturday
2020-03-07 14:20:00,Sat,19800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-03-07 14:54:00,Sat,15600.0,약사명동,angbutter,3.0,angbutter,angbutter,4800,14400.0,14,Saturday
2020-03-07 14:56:00,Sat,16800.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-03-08 11:09:00,Sun,14800.0,효자 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-08 11:38:00,Sun,16800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-08 12:03:00,Sun,29100.0,신사우동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Sunday
2020-03-08 12:03:00,Sun,19600.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Sunday
2020-03-08 12:28:00,Sun,32800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-08 12:50:00,Sun,14300.0,효자 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-08 12:52:00,Sun,21300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Sunday
2020-03-08 13:26:00,Sun,20300.0,강남동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-08 13:44:00,Sun,19600.0,교동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-08 14:07:00,Sun,22300.0,효자 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Sunday
2020-03-08 15:18:00,Sun,25400.0,효자 2동,angbutter,3.0,angbutter,angbutter,4800,14400.0,15,Sunday
2020-03-08 15:23:00,Sun,16100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Sunday
2020-03-08 15:35:00,Sun,18300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Sunday
2020-03-08 16:19:00,Sun,14800.0,약사명동,angbutter,3.0,angbutter,angbutter,4800,14400.0,16,Sunday
2020-03-09 11:23:00,Mon,21300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Monday
2020-03-09 11:42:00,Mon,14800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Monday
2020-03-09 12:16:00,Mon,20500.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Monday
2020-03-09 12:47:00,Mon,15600.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Monday
2020-03-09 13:20:00,Mon,18800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-11 11:10:00,Wed,28600.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Wednesday
2020-03-11 11:24:00,Wed,24300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Wednesday
2020-03-11 11:51:00,Wed,16000.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Wednesday
2020-03-11 11:57:00,Wed,27100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Wednesday
2020-03-11 12:05:00,Wed,26100.0,근화동,angbutter,3.0,angbutter,angbutter,4800,14400.0,12,Wednesday
2020-03-11 13:03:00,Wed,16100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Wednesday
2020-03-11 13:14:00,Wed,22100.0,약사명동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Wednesday
2020-03-11 13:17:00,Wed,25300.0,근화동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Wednesday
2020-03-12 11:03:00,Thur,22800.0,강남동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-03-12 11:20:00,Thur,34100.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Thursday
2020-03-12 11:42:00,Thur,27800.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-03-12 11:45:00,Thur,17300.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-03-12 12:23:00,Thur,20800.0,조운동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-12 13:34:00,Thur,25100.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Thursday
2020-03-12 13:56:00,Thur,47000.0,후평 1동,angbutter,7.0,angbutter,angbutter,4800,33600.0,13,Thursday
2020-03-12 14:32:00,Thur,16100.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Thursday
2020-03-12 15:17:00,Thur,22800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Thursday
2020-03-13 11:46:00,Fri,23800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-03-13 12:14:00,Fri,21600.0,동내면,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-03-13 12:25:00,Fri,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-13 12:30:00,Fri,14800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-13 12:37:00,Fri,25100.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-03-13 13:43:00,Fri,15300.0,소양동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Friday
2020-03-13 13:48:00,Fri,15300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Friday
2020-03-13 14:37:00,Fri,22800.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Friday
2020-03-13 15:49:00,Fri,15100.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Friday
2020-03-13 15:58:00,Fri,19600.0,조운동,angbutter,2.0,angbutter,angbutter,4800,9600.0,15,Friday
2020-03-13 16:25:00,Fri,17100.0,근화동,angbutter,2.0,angbutter,angbutter,4800,9600.0,16,Friday
2020-03-14 11:03:00,Sat,15100.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-14 11:11:00,Sat,28300.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-14 11:29:00,Sat,15300.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-14 11:45:00,Sat,18000.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-14 13:49:00,Sat,15800.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Saturday
2020-03-14 13:52:00,Sat,21800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Saturday
2020-03-14 14:11:00,Sat,15300.0,효자 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-03-14 14:36:00,Sat,16100.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Saturday
2020-03-14 14:47:00,Sat,15800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-03-15 11:13:00,Sun,19300.0,효자 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-15 11:19:00,Sun,14300.0,효자 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-15 11:40:00,Sun,18600.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-15 12:35:00,Sun,15600.0,효자 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Sunday
2020-03-15 13:44:00,Sun,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-15 14:09:00,Sun,21800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Sunday
2020-03-15 14:15:00,Sun,19400.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Sunday
2020-03-15 14:27:00,Sun,16400.0,교동,angbutter,3.0,angbutter,angbutter,4800,14400.0,14,Sunday
2020-03-16 11:11:00,Mon,19300.0,동내면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Monday
2020-03-16 11:56:00,Mon,22600.0,동면,angbutter,3.0,angbutter,angbutter,4800,14400.0,11,Monday
2020-03-16 11:59:00,Mon,26800.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Monday
2020-03-16 12:32:00,Mon,15300.0,근화동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Monday
2020-03-16 12:46:00,Mon,26800.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Monday
2020-03-16 12:58:00,Mon,23100.0,후평 2동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Monday
2020-03-16 13:19:00,Mon,15300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-16 13:23:00,Mon,20800.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-16 13:29:00,Mon,14800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Monday
2020-03-16 14:05:00,Mon,34900.0,후평 1동,angbutter,3.0,angbutter,angbutter,4800,14400.0,14,Monday
2020-03-16 16:13:00,Mon,26800.0,신사우동,angbutter,1.0,angbutter,angbutter,4800,4800.0,16,Monday
2020-03-18 11:32:00,Wed,20100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Wednesday
2020-03-18 12:10:00,Wed,15800.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Wednesday
2020-03-18 12:29:00,Wed,39100.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Wednesday
2020-03-18 12:40:00,Wed,42400.0,동면,angbutter,3.0,angbutter,angbutter,4800,14400.0,12,Wednesday
2020-03-18 12:53:00,Wed,20600.0,소양동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Wednesday
2020-03-18 13:06:00,Wed,17500.0,강남동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Wednesday
2020-03-18 13:42:00,Wed,25700.0,효자 3동,angbutter,4.0,angbutter,angbutter,4800,19200.0,13,Wednesday
2020-03-18 14:06:00,Wed,27900.0,효자 2동,angbutter,3.0,angbutter,angbutter,4800,14400.0,14,Wednesday
2020-03-18 14:30:00,Wed,15400.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Wednesday
2020-03-18 14:31:00,Wed,16100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Wednesday
2020-03-19 11:06:00,Thur,16300.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Thursday
2020-03-19 11:16:00,Thur,28200.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Thursday
2020-03-19 12:25:00,Thur,23100.0,석사동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-19 12:28:00,Thur,16400.0,효자 3동,angbutter,3.0,angbutter,angbutter,4800,14400.0,12,Thursday
2020-03-19 12:30:00,Thur,22800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Thursday
2020-03-19 14:38:00,Thur,17600.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Thursday
2020-03-19 14:47:00,Thur,15100.0,소양동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Thursday
2020-03-20 11:29:00,Fri,25800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Friday
2020-03-20 12:17:00,Fri,28800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Friday
2020-03-20 12:33:00,Fri,16100.0,후평 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Friday
2020-03-20 13:48:00,Fri,19300.0,퇴계동,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Friday
2020-03-20 14:19:00,Fri,14800.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Friday
2020-03-20 15:40:00,Fri,14000.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Friday
2020-03-21 11:04:00,Sat,27800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Saturday
2020-03-21 11:04:00,Sat,16100.0,석사동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Saturday
2020-03-21 11:28:00,Sat,31600.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Saturday
2020-03-21 11:44:00,Sat,27600.0,효자 1동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Saturday
2020-03-21 12:02:00,Sat,37700.0,석사동,angbutter,5.0,angbutter,angbutter,4800,24000.0,12,Saturday
2020-03-21 12:07:00,Sat,14300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-21 12:11:00,Sat,20900.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Saturday
2020-03-21 12:34:00,Sat,14800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-21 12:51:00,Sat,18300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,12,Saturday
2020-03-21 13:32:00,Sat,19300.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Saturday
2020-03-21 13:41:00,Sat,17800.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Saturday
2020-03-21 14:17:00,Sat,33100.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Saturday
2020-03-21 14:28:00,Sat,15800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Saturday
2020-03-21 15:02:00,Sat,16400.0,교동,angbutter,3.0,angbutter,angbutter,4800,14400.0,15,Saturday
2020-03-21 15:14:00,Sat,19600.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Saturday
2020-03-22 11:22:00,Sun,14800.0,후평 2동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Sunday
2020-03-22 11:34:00,Sun,15100.0,교동,angbutter,2.0,angbutter,angbutter,4800,9600.0,11,Sunday
2020-03-22 11:43:00,Sun,32900.0,동면,angbutter,3.0,angbutter,angbutter,4800,14400.0,11,Sunday
2020-03-22 12:19:00,Sun,16600.0,퇴계동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Sunday
2020-03-22 12:38:00,Sun,31500.0,퇴계동,angbutter,5.0,angbutter,angbutter,4800,24000.0,12,Sunday
2020-03-22 12:43:00,Sun,15100.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Sunday
2020-03-22 13:19:00,Sun,21800.0,동면,angbutter,1.0,angbutter,angbutter,4800,4800.0,13,Sunday
2020-03-22 13:21:00,Sun,20900.0,석사동,angbutter,3.0,angbutter,angbutter,4800,14400.0,13,Sunday
2020-03-22 13:52:00,Sun,15600.0,후평 3동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Sunday
2020-03-22 14:51:00,Sun,16100.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,14,Sunday
2020-03-22 15:21:00,Sun,19300.0,후평 1동,angbutter,1.0,angbutter,angbutter,4800,4800.0,15,Sunday
2020-03-23 12:37:00,Mon,34100.0,강남동,angbutter,2.0,angbutter,angbutter,4800,9600.0,12,Monday
2020-03-23 13:12:00,Mon,18600.0,소양동,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Monday
2020-03-23 13:57:00,Mon,17800.0,동면,angbutter,2.0,angbutter,angbutter,4800,9600.0,13,Monday
2020-03-23 13:58:00,Mon,24200.0,교동,angbutter,3.0,angbutter,angbutter,4800,14400.0,13,Monday
2020-03-23 14:32:00,Mon,40700.0,동면,angbutter,4.0,angbutter,angbutter,4800,19200.0,14,Monday
2020-03-23 14:49:00,Mon,18300.0,후평 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,14,Monday
2020-03-25 11:05:00,Wed,19300.0,근화동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Wednesday
2020-03-25 11:13:00,Wed,15800.0,효자 3동,angbutter,1.0,angbutter,angbutter,4800,4800.0,11,Wednesday
